Time,Djokovic,Dolgopolov
10:48:27,0.930232558,0.074074074
10:48:32,0.930232558,0.074074074
10:48:37,0.930232558,0.068965517
10:48:42,0.938967136,0.059701493
10:48:47,0.938967136,0.064516129
10:48:52,0.938967136,0.063492063
10:48:57,0.938967136,0.061538462
10:49:02,0.938967136,0.063492063
10:49:07,0.938967136,0.064516129
10:49:12,0.938967136,0.066666667
10:49:17,0.930232558,0.06779661
10:49:22,0.930232558,0.06779661
10:49:27,0.930232558,0.06779661
10:49:32,0.930232558,0.068965517
10:49:37,0.930232558,0.070175439
10:49:42,0.930232558,0.068965517
10:49:47,0.930232558,0.068965517
10:49:52,0.930232558,0.072727273
10:49:57,0.930232558,0.072727273
10:50:02,0.921658986,0.072727273
10:50:07,0.925925926,0.08
10:50:12,0.921658986,0.086956522
10:50:17,0.913242009,0.083333333
10:50:22,0.913242009,0.083333333
10:50:27,0.904977376,0.086956522
10:50:32,0.904977376,0.090909091
10:50:37,0.904977376,0.095238095
10:50:42,0.904977376,0.095238095
10:50:47,0.900900901,0.105263158
10:50:52,0.896860987,0.105263158
10:50:57,0.873362445,0.12195122
10:51:02,0.873362445,0.131578947
10:51:07,0.873362445,0.12987013
10:51:12,0.873362445,0.131578947
10:51:17,0.873362445,0.12195122
10:51:22,0.865800866,0.162601626
10:51:27,0.865800866,0.141843972
10:51:32,0.803212851,0.16
10:51:37,0.8,0.181818182
10:51:42,0.803212851,0.183486239
10:51:47,0.796812749,0.2
10:51:52,0.796812749,0.202020202
10:51:57,0.796812749,0.202020202
10:52:02,0.796812749,0.202020202
10:52:07,0.790513834,0.206185567
10:52:12,0.790513834,0.206185567
10:52:17,0.790513834,0.210526316
10:52:22,0.784313725,0.215053763
10:52:27,0.784313725,0.215053763
10:52:32,0.784313725,0.215053763
10:52:37,0.784313725,0.215053763
10:52:42,0.784313725,0.21978022
10:52:47,0.784313725,0.21978022
10:52:52,0.784313725,0.21978022
10:52:57,0.784313725,0.217391304
10:53:02,0.784313725,0.215053763
10:53:07,0.784313725,0.215053763
10:53:12,0.790513834,0.215053763
10:53:17,0.790513834,0.215053763
10:53:22,0.784313725,0.215053763
10:53:27,0.784313725,0.210526316
10:53:32,0.784313725,0.210526316
10:53:38,0.78125,0.210526316
10:53:42,0.816326531,0.143884892
10:53:47,0.809716599,0.194174757
10:53:52,0.803212851,0.196078431
10:53:57,0.803212851,0.204081633
10:54:02,0.803212851,0.204081633
10:54:07,0.809716599,0.19047619
10:54:12,0.809716599,0.19047619
10:54:17,0.809716599,0.170940171
10:54:22,0.843881857,0.172413793
10:54:27,0.836820084,0.168067227
10:54:32,0.843881857,0.153846154
10:54:37,0.843881857,0.170940171
10:54:42,0.803212851,0.188679245
10:54:47,0.803212851,0.202020202
10:54:52,0.803212851,0.202020202
10:54:57,0.81300813,0.166666667
10:55:02,0.816326531,0.166666667
10:55:08,0.823045267,0.169491525
10:55:12,0.823045267,0.169491525
10:55:17,0.858369099,0.149253731
10:55:22,0.858369099,0.144927536
10:55:27,0.858369099,0.091324201
10:55:32,0.865800866,0.124223602
10:55:37,0.865800866,0.124223602
10:55:42,0.85106383,0.124223602
10:55:47,0.858369099,0.157480315
10:55:52,0.858369099,0.157480315
10:55:57,0.913242009,0.075471698
10:56:02,0.913242009,0.075471698
10:56:07,0.913242009,0.075471698
10:56:12,0.913242009,0.085106383
10:56:17,0.913242009,0.088888889
10:56:22,0.913242009,0.088888889
10:56:27,0.921658986,0.08583691
10:56:32,0.904977376,0.08583691
10:56:37,0.909090909,0.106382979
10:56:42,0.921658986,0.072727273
10:56:47,0.921658986,0.075471698
10:56:52,0.921658986,0.078431373
10:56:57,0.921658986,0.078431373
10:57:02,0.930232558,0.071428571
10:57:07,0.921658986,0.078431373
10:57:12,0.921658986,0.078431373
10:57:17,0.930232558,0.068965517
10:57:22,0.930232558,0.068965517
10:57:27,0.930232558,0.071428571
10:57:32,0.930232558,0.071428571
10:57:37,0.938967136,0.06557377
10:57:42,0.938967136,0.064516129
10:57:47,0.938967136,0.0625
10:57:52,0.938967136,0.063492063
10:57:57,0.938967136,0.06557377
10:58:02,0.938967136,0.06557377
10:58:07,0.938967136,0.06557377
10:58:12,0.938967136,0.06557377
10:58:17,0.938967136,0.06557377
10:58:22,0.938967136,0.06557377
10:58:27,0.938967136,0.063492063
10:58:32,0.938967136,0.063492063
10:58:37,0.938967136,0.06557377
10:58:42,0.938967136,0.06557377
10:58:47,0.938967136,0.06557377
10:58:52,0.938967136,0.06557377
10:58:57,0.938967136,0.06557377
10:59:02,0.938967136,0.06557377
10:59:07,0.938967136,0.06557377
10:59:12,0.938967136,0.06557377
10:59:17,0.938967136,0.064516129
10:59:22,0.938967136,0.063492063
10:59:27,0.938967136,0.06557377
10:59:32,0.938967136,0.06557377
10:59:37,0.938967136,0.06557377
10:59:42,0.938967136,0.063492063
10:59:47,0.930232558,0.06779661
10:59:52,0.930232558,0.068965517
10:59:57,0.930232558,0.072727273
11:00:02,0.921658986,0.071428571
11:00:07,0.921658986,0.074074074
11:00:12,0.921658986,0.08
11:00:17,0.921658986,0.08
11:00:22,0.921658986,0.08
11:00:27,0.921658986,0.083333333
11:00:32,0.913242009,0.086956522
11:00:37,0.913242009,0.086956522
11:00:42,0.913242009,0.088888889
11:00:47,0.909090909,0.097560976
11:00:52,0.904977376,0.097087379
11:00:57,0.921658986,0.081300813
11:01:02,0.921658986,0.076923077
11:01:07,0.921658986,0.075471698
11:01:12,0.913242009,0.066666667
11:01:17,0.913242009,0.086956522
11:01:22,0.904977376,0.088495575
11:01:27,0.904977376,0.096153846
11:01:32,0.904977376,0.086580087
11:01:37,0.904977376,0.099502488
11:01:42,0.896860987,0.102040816
11:01:47,0.896860987,0.102040816
11:01:52,0.896860987,0.102040816
11:01:57,0.904977376,0.079681275
11:02:02,0.896860987,0.078431373
11:02:07,0.896860987,0.107526882
11:02:12,0.888888889,0.106382979
11:02:17,0.896860987,0.106382979
11:02:22,0.892857143,0.10989011
11:02:27,0.888888889,0.112359551
11:02:32,0.888888889,0.113636364
11:02:37,0.884955752,0.074906367
11:02:42,0.888888889,0.10989011
11:02:47,0.888888889,0.11627907
11:02:52,0.884955752,0.131578947
11:02:57,0.865800866,0.131578947
11:03:02,0.858369099,0.136986301
11:03:07,0.858369099,0.136986301
11:03:12,0.865800866,0.138888889
11:03:17,0.858369099,0.138888889
11:03:22,0.865800866,0.138888889
11:03:27,0.829875519,0.157480315
11:03:32,0.829875519,0.162601626
11:03:37,0.823045267,0.162601626
11:03:42,0.829875519,0.152671756
11:03:47,0.836820084,0.143884892
11:03:52,0.836820084,0.143884892
11:03:57,0.836820084,0.142857143
11:04:02,0.836820084,0.142857143
11:04:07,0.803212851,0.185185185
11:04:12,0.803212851,0.194174757
11:04:17,0.803212851,0.196078431
11:04:22,0.803212851,0.196078431
11:04:27,0.803212851,0.2
11:04:33,0.803212851,0.196078431
11:04:38,0.763358779,0.25
11:04:42,0.772200772,0.253164557
11:04:47,0.772200772,0.23255814
11:04:52,0.766283525,0.229885057
11:04:58,0.766283525,0.235294118
11:05:03,0.760456274,0.235294118
11:05:07,0.760456274,0.240963855
11:05:13,0.778210117,0.25
11:05:17,0.784313725,0.21978022
11:05:22,0.778210117,0.217391304
11:05:27,0.778210117,0.217391304
11:05:32,0.778210117,0.224719101
11:05:37,0.784313725,0.236686391
11:05:42,0.751879699,0.240963855
11:05:47,0.754716981,0.25
11:05:52,0.760456274,0.240963855
11:05:57,0.763358779,0.240963855
11:06:02,0.760456274,0.240963855
11:06:08,0.760456274,0.240963855
11:06:12,0.760456274,0.235294118
11:06:17,0.760456274,0.235294118
11:06:22,0.763358779,0.235294118
11:06:27,0.743494424,0.245398773
11:06:32,0.743494424,0.251572327
11:06:37,0.743494424,0.256410256
11:06:42,0.743494424,0.256410256
11:06:47,0.743494424,0.25477707
11:06:52,0.74906367,0.258064516
11:06:57,0.74906367,0.258064516
11:07:02,0.74906367,0.258064516
11:07:07,0.754716981,0.24691358
11:07:12,0.754716981,0.243902439
11:07:17,0.754716981,0.240963855
11:07:22,0.754716981,0.240963855
11:07:27,0.766283525,0.23255814
11:07:32,0.766283525,0.238095238
11:07:37,0.766283525,0.235294118
11:07:42,0.766283525,0.235294118
11:07:47,0.766283525,0.235294118
11:07:52,0.769230769,0.235294118
11:07:57,0.772200772,0.23255814
11:08:02,0.772200772,0.229885057
11:08:07,0.772200772,0.229885057
11:08:12,0.754716981,0.239520958
11:08:17,0.751879699,0.251572327
11:08:22,0.754716981,0.245398773
11:08:27,0.754716981,0.24691358
11:08:32,0.754716981,0.24691358
11:08:37,0.754716981,0.243902439
